338	10	8.475	84.75	146.803
339	10	8.5	85	146.803
340	10	8.525	85.25	146.803
341	10	8.55	85.5	146.803
342	10	8.575	85.75	146.803
343	10	8.6	86	146.803
344	10	8.625	86.25	146.803
345	10	8.65	86.5	146.803
346	10	8.675	86.75	146.803
347	10	8.7	87	146.803
348	10	8.725	87.25	146.803
349	10	8.75	87.5	146.803
350	10	8.775	87.75	146.803
351	10	8.8	88	146.803
352	10	8.825	88.25	146.803
353	10	8.85	88.5	146.803
354	10	8.875	88.75	146.803
355	10	8.9	89	146.803
356	10	8.925	89.25	146.803
357	10	8.95	89.5	146.803
358	10	8.975	89.75	146.803
359	10	9	90	146.803
360	10	9.025	90.25	146.803
361	10	9.05	90.5	146.803
362	10	9.075	90.75	146.803
363	10	9.1	91	146.803
364	10	9.125	91.25	146.803
365	10	9.15	91.5	146.803
366	10	9.175	91.75	146.803
367	10	9.2	92	146.803
368	10	9.225	92.25	146.803
369	10	9.25	92.5	146.803
370	10	9.275	92.75	146.803
371	10	9.3	93	146.803
372	10	9.325	93.25	146.803
373	10	9.35	93.5	146.803
374	10	9.375	93.75	146.803
375	10	9.4	94	146.803
376	10	9.425	94.25	146.803
377	10	9.45	94.5	146.803
378	10	9.475	94.75	146.803
379	10	9.5	95	146.803
380	10	9.525	95.25	146.803
381	10	9.55	95.5	146.803
382	10	9.575	95.75	146.803
383	10	9.6	96	146.803
384	10	9.625	96.25	146.803
385	10	9.65	96.5	146.803
386	10	9.675	96.75	146.803
387	10	9.7	97	146.803
388	10	9.725	97.25	146.803
389	10	9.75	97.5	146.803
390	10	9.775	97.75	146.803
391	10	9.8	98	146.803
392	10	9.825	98.25	146.803
393	10	9.85	98.5	146.803
394	10	9.875	98.75	146.803
395	10	9.9	99	146.803
396	10	9.925	99.25	146.803
397	10	9.95	99.5	146.803
398	10	9.975	99.75	146.803
399	10	10	100	146.803
400	10	10.025	100.25	146.803
401	10	10.05	100.5	146.803
402	10	10.075	100.75	146.803
403	10	10.1	101	146.803
404	10	10.125	101.25	146.803
405	10	10.15	101.5	146.803
406	10	10.175	101.75	146.803
407	10	10.2	102	146.803
408	10	10.225	102.25	146.803
409	10	10.25	102.5	146.803
410	10	10.275	102.75	146.803
411	10	10.3	103	146.803
412	10	10.325	103.25	146.803
413	10	10.35	103.5	146.803
414	10	10.375	103.75	146.803
415	10	10.4	104	146.803
416	10	10.425	104.25	146.803
417	10	10.45	104.5	146.803
418	10	10.475	104.75	146.803
419	10	10.5	105	146.803
420	10	10.525	105.25	146.803
421	10	10.55	105.5	146.803
422	10	10.575	105.75	146.803
423	10	10.6	106	146.803
424	10	10.625	106.25	146.803
425	10	10.65	106.5	146.803
426	10	10.675	106.75	146.803
427	10	10.7	107	146.803
428	10	10.725	107.25	146.803
429	10	10.75	107.5	146.803
430	10	10.775	107.75	146.803
431	10	10.8	108	146.803
432	10	10.825	108.25	146.803
433	10	10.85	108.5	146.803
434	10	10.875	108.75	146.803
435	10	10.9	109	146.803
436	10	10.925	109.25	146.803
437	10	10.95	109.5	146.803
438	10	10.975	109.75	146.803
439	10	11	110	146.803
440	10	11.025	110.25	146.803
441	10	11.05	110.5	146.803
442	10	11.075	110.75	146.803
443	10	11.1	111	146.803
444	10	11.125	111.25	146.803
445	10	11.15	111.5	146.803
446	10	11.175	111.75	146.803
447	10	11.2	112	146.803
448	10	11.225	112.25	146.803
449	10	11.25	112.5	146.803
450	10	11.275	112.75	146.803
451	10	11.3	113	146.803
452	10	11.325	113.25	146.803
453	10	11.35	113.5	146.803
454	10	11.375	113.75	146.803
455	10	11.4	114	146.803
456	10	11.425	114.25	146.803
457	10	11.45	114.5	146.803
458	10	11.475	114.75	146.803
459	10	11.5	115	146.803
460	10	11.525	115.25	146.803
461	10	11.55	115.5	146.803
462	10	11.575	115.75	146.803
463	10	11.6	116	146.803
464	10	11.625	116.25	146.803
465	10	11.65	116.5	146.803
466	10	11.675	116.75	146.803
467	10	11.7	117	146.803
468	10	11.725	117.25	146.803
469	10	11.75	117.5	146.802
470	10	11.775	117.75	146.802
471	10	11.8	118	146.802
472	10	11.825	118.25	146.802
473	10	11.85	118.5	146.802
474	10	11.875	118.75	146.802
475	10	11.9	119	146.802
476	10	11.925	119.25	146.802
477	10	11.95	119.5	146.802
478	10	11.975	119.75	146.802
479	10	12	120	146.802
480	10	12.025	120.25	146.802
481	10	12.05	120.5	146.802
482	9.99999	12.075	120.75	146.802
483	9.99999	12.1	121	146.802
484	9.99999	12.125	121.25	146.802
485	9.99999	12.15	121.5	146.802
486	9.99999	12.175	121.75	146.802
487	9.99999	12.2	122	146.802
488	9.99999	12.225	122.25	146.802
489	9.99999	12.25	122.5	146.802
490	9.99999	12.275	122.75	146.802
491	9.99999	12.3	123	146.802
492	9.99999	12.325	123.25	146.802
493	9.99998	12.35	123.5	146.802
494	9.99998	12.375	123.75	146.802
495	9.99998	12.4	124	146.802
496	9.99998	12.425	124.249	146.802
497	9.99998	12.45	124.499	146.802
498	9.99998	12.475	124.749	146.802
499	9.99997	12.5	124.999	146.802
500	9.99997	12.525	125.249	146.802
501	9.99997	12.55	125.499	146.802
502	9.99996	12.575	125.749	146.802
503	9.99996	12.5999	125.999	146.802
504	9.99995	12.6249	126.249	146.802
505	9.99995	12.6499	126.499	146.802
506	9.99995	12.6749	126.749	146.802
507	9.99994	12.6999	126.998	146.802
508	9.99993	12.7249	127.248	146.802
509	9.99993	12.7499	127.498	146.801
510	9.99992	12.7749	127.748	146.801
511	9.99991	12.7999	127.998	146.801
512	9.9999	12.8249	128.247	146.801
513	9.99989	12.8499	128.497	146.801
514	9.99988	12.8748	128.747	146.801
515	9.99987	12.8998	128.997	146.801
516	9.99985	12.9248	129.246	146.8
517	9.99984	12.9498	129.496	146.8
518	9.99982	12.9748	129.745	146.8
519	9.9998	12.9997	129.995	146.8
520	9.99978	13.0247	130.244	146.799
521	9.99976	13.0497	130.494	146.799
522	9.99973	13.0747	130.743	146.799
523	9.99971	13.0996	130.992	146.798
524	9.99967	13.1246	131.241	146.798
525	9.99964	13.1495	131.491	146.797
526	9.9996	13.1745	131.74	146.797
527	9.99956	13.1994	131.988	146.796
528	9.99952	13.2244	132.237	146.795
529	9.99947	13.2493	132.486	146.795
530	9.99941	13.2742	132.734	146.794
531	9.99935	13.2991	132.983	146.793
532	9.99928	13.324	133.231	146.792
533	9.99921	13.3489	133.479	146.791
534	9.99913	13.3738	133.727	146.79
535	9.99904	13.3987	133.974	146.788
536	9.99894	13.4236	134.221	146.787
537	9.99883	13.4484	134.468	146.785
538	9.99871	13.4733	134.715	146.784
539	9.99857	13.4981	134.961	146.782
540	9.99843	13.5229	135.207	146.779
541	9.99826	13.5476	135.453	146.777
542	9.99809	13.5724	135.698	146.774
543	9.99789	13.5971	135.942	146.772
544	9.99767	13.6218	136.186	146.768
545	9.99743	13.6465	136.43	146.765
546	9.99717	13.6711	136.672	146.761
547	9.99688	13.6957	136.914	146.757
548	9.99656	13.7202	137.155	146.752
549	9.99621	13.7447	137.395	146.747
550	9.99582	13.7692	137.634	146.741
551	9.9954	13.7936	137.872	146.735
552	9.99493	13.8179	138.109	146.728
553	9.99442	13.8422	138.345	146.721
554	9.99386	13.8664	138.578	146.712
555	9.99324	13.8905	138.811	146.703
556	9.99257	13.9145	139.041	146.693
557	9.99183	13.9384	139.27	146.683
558	9.99101	13.9622	139.496	146.671
559	9.99013	13.9859	139.72	146.658
560	9.98916	14.0094	139.942	146.643
561	9.9881	14.0328	140.161	146.628
562	9.98694	14.056	140.377	146.611
563	9.98569	14.0791	140.59	146.592
564	9.98432	14.102	140.799	146.572
565	9.98283	14.1247	141.004	146.551
566	9.98122	14.1471	141.205	146.527
567	9.97948	14.1693	141.402	146.501
568	9.97759	14.1912	141.594	146.474
569	9.97556	14.2129	141.782	146.444
570	9.97337	14.2343	141.964	146.412
571	9.97103	14.2553	142.14	146.377
572	9.96851	14.2759	142.31	146.34
573	9.96583	14.2962	142.474	146.301
574	9.96297	14.3161	142.631	146.259
575	9.95994	14.3356	142.781	146.214
576	9.95674	14.3546	142.925	146.167
577	9.95336	14.3731	143.06	146.118
578	9.94981	14.3911	143.188	146.066
579	9.94611	14.4085	143.309	146.011
580	9.94225	14.4255	143.421	145.955
581	9.93826	14.4418	143.526	145.896
582	9.93413	14.4575	143.623	145.836
583	9.9299	14.4726	143.712	145.773
584	9.92558	14.4871	143.793	145.71
585	9.92119	14.501	143.867	145.646
586	9.91676	14.5141	143.933	145.58
587	9.9123	14.5267	143.993	145.515
588	9.90784	14.5385	144.045	145.45
589	9.90342	14.5497	144.092	145.385
590	9.89904	14.5603	144.133	145.32
591	9.89474	14.5702	144.168	145.257
592	9.89053	14.5794	144.198	145.196
593	9.88645	14.5881	144.224	145.136
594	9.88249	14.5961	144.246	145.078
595	9.87869	14.6036	144.264	145.022
596	9.87506	14.6105	144.279	144.968
597	9.87159	14.6169	144.292	144.917
598	9.86831	14.6227	144.302	144.869
599	9.86521	14.6281	144.31	144.824
600	9.8623	14.6331	144.316	144.781
601	9.85958	14.6376	144.321	144.741
602	9.85704	14.6417	144.324	144.704
603	9.85469	14.6455	144.327	144.669
604	9.8525	14.6489	144.329	144.637
605	9.85049	14.652	144.33	144.608
606	9.84864	14.6549	144.331	144.581
607	9.84694	14.6574	144.331	144.556
608	9.84538	14.6597	144.331	144.533
609	9.84396	14.6618	144.33	144.512
610	9.84267	14.6637	144.33	144.493
611	9.84149	14.6654	144.329	144.476
612	9.84042	14.6669	144.329	144.46
613	9.83945	14.6683	144.328	144.446
614	9.83858	14.6696	144.328	144.433
615	9.83778	14.6707	144.327	144.421
616	9.83707	14.6717	144.326	144.411
617	9.83642	14.6726	144.326	144.401
618	9.83584	14.6734	144.325	144.393
619	9.83532	14.6741	144.324	144.385
620	9.83484	14.6747	144.324	144.378
621	9.83442	14.6753	144.323	144.372
622	9.83404	14.6758	144.323	144.366
623	9.8337	14.6763	144.322	144.361
624	9.83339	14.6767	144.322	144.357
625	9.83312	14.6771	144.322	144.353
626	9.83287	14.6774	144.321	144.349
627	9.83265	14.6777	144.321	144.346
628	9.83245	14.678	144.321	144.343
629	9.83227	14.6782	144.32	144.34
630	9.83211	14.6784	144.32	144.338
631	9.83197	14.6786	144.32	144.336
632	9.83184	14.6788	144.32	144.334
633	9.83173	14.679	144.32	144.332
634	9.83163	14.6791	144.319	144.331
635	9.83154	14.6792	144.319	144.329
636	9.83146	14.6793	144.319	144.328
637	9.83138	14.6794	144.319	144.327
638	9.83132	14.6795	144.319	144.326
639	9.83126	14.6796	144.319	144.325
640	9.83121	14.6797	144.319	144.325
641	9.83116	14.6797	144.319	144.324
642	9.83112	14.6798	144.319	144.323
643	9.83108	14.6798	144.319	144.323
644	9.83105	14.6799	144.319	144.322
645	9.83102	14.6799	144.319	144.322
646	9.83099	14.68	144.319	144.321
647	9.83097	14.68	144.318	144.321
648	9.83095	14.68	144.318	144.321
649	9.83093	14.68	144.318	144.321
650	9.83091	14.6801	144.318	144.32
651	9.8309	14.6801	144.318	144.32
652	9.83088	14.6801	144.318	144.32
653	9.83087	14.6801	144.318	144.32
654	9.83086	14.6801	144.318	144.319
655	9.83085	14.6801	144.318	144.319
656	9.83084	14.6802	144.318	144.319
657	9.83083	14.6802	144.318	144.319
658	9.83083	14.6802	144.318	144.319
659	9.83082	14.6802	144.318	144.319
660	9.83081	14.6802	144.318	144.319
661	9.83081	14.6802	144.318	144.319
662	9.83081	14.6802	144.318	144.319
663	9.8308	14.6802	144.318	144.319
664	9.8308	14.6802	144.318	144.319
665	9.83079	14.6802	144.318	144.319
666	9.83079	14.6802	144.318	144.319
667	9.83079	14.6802	144.318	144.318
668	9.83079	14.6802	144.318	144.318
669	9.83079	14.6802	144.318	144.318
670	9.83078	14.6802	144.318	144.318
671	9.83078	14.6802	144.318	144.318
672	9.83078	14.6802	144.318	144.318
673	9.83078	14.6802	144.318	144.318
674	9.83078	14.6802	144.318	144.318
675	9.83078	14.6802	144.318	144.318
676	9.83078	14.6802	144.318	144.318
677	9.83078	14.6802	144.318	144.318
678	9.83077	14.6802	144.318	144.318
679	9.83077	14.6802	144.318	144.318
680	9.83077	14.6802	144.318	144.318
681	9.83077	14.6802	144.318	144.318
682	9.83077	14.6802	144.318	144.318
683	9.83077	14.6802	144.318	144.318
684	9.83077	14.6802	144.318	144.318
685	9.83077	14.6802	144.318	144.318
686	9.83077	14.6802	144.318	144.318
687	9.83077	14.6802	144.318	144.318
688	9.83077	14.6802	144.318	144.318
689	9.83077	14.6802	144.318	144.318
690	9.83077	14.6802	144.318	144.318
691	9.83077	14.6803	144.318	144.318
692	9.83077	14.6803	144.318	144.318
693	9.83077	14.6803	144.318	144.318
694	9.83077	14.6803	144.318	144.318
695	9.83077	14.6803	144.318	144.318
696	9.83077	14.6803	144.318	144.318
697	9.83077	14.6803	144.318	144.318
698	9.83077	14.6803	144.318	144.318
699	9.83077	14.6803	144.318	144.318
700	9.83077	14.6803	144.318	144.318
701	9.83077	14.6803	144.318	144.318
702	9.83077	14.6803	144.318	144.318
703	9.83077	14.6803	144.318	144.318
704	9.83077	14.6803	144.318	144.318
705	9.83077	14.6803	144.318	144.318
706	9.83077	14.6803	144.318	144.318
707	9.83077	14.6803	144.318	144.318
708	9.83077	14.6803	144.318	144.318
709	9.83077	14.6803	144.318	144.318
710	9.83077	14.6803	144.318	144.318
711	9.83077	14.6803	144.318	144.318
712	9.83077	14.6803	144.318	144.318
713	9.83077	14.6803	144.318	144.318
714	9.83077	14.6803	144.318	144.318
715	9.83077	14.6803	144.318	144.318
716	9.83077	14.6803	144.318	144.318
717	9.83077	14.6803	144.318	144.318
718	9.83077	14.6803	144.318	144.318
719	9.83077	14.6803	144.318	144.318
720	9.83077	14.6803	144.318	144.318
721	9.83077	14.6803	144.318	144.318
722	9.83077	14.6803	144.318	144.318
723	9.83077	14.6803	144.318	144.318
724	9.83077	14.6803	144.318	144.318
725	9.83077	14.6803	144.318	144.318
726	9.83077	14.6803	144.318	144.318
727	9.83077	14.6803	144.318	144.318
728	9.83077	14.6803	144.318	144.318
729	9.83077	14.6803	144.318	144.318
730	9.83077	14.6803	144.318	144.318
731	9.83077	14.6803	144.318	144.318
732	9.83077	14.6803	144.318	144.318
733	9.83077	14.6803	144.318	144.318
734	9.83077	14.6803	144.318	144.318
735	9.83077	14.6803	144.318	144.318
736	9.83077	14.6803	144.318	144.318
737	9.83077	14.6803	144.318	144.318
738	9.83077	14.6803	144.318	144.318
739	9.83077	14.6803	144.318	144.318
740	9.83077	14.6803	144.318	144.318
741	9.83077	14.6803	144.318	144.318
742	9.83077	14.6803	144.318	144.318
743	9.83077	14.6803	144.318	144.318
744	9.83077	14.6803	144.318	144.318
745	9.83077	14.6803	144.318	144.318
746	9.83077	14.6803	144.318	144.318
747	9.83077	14.6803	144.318	144.318
748	9.83077	14.6803	144.318	144.318
749	9.83077	14.6803	144.318	144.318
750	9.83077	14.6803	144.318	144.318
751	9.83077	14.6803	144.318	144.318
752	9.83077	14.6803	144.318	144.318
753	9.83077	14.6803	144.318	144.318
754	9.83077	14.6803	144.318	144.318
755	9.83077	14.6803	144.318	144.318
756	9.83077	14.6803	144.318	144.318
757	9.83077	14.6803	144.318	144.318
758	9.83077	14.6803	144.318	144.318
759	9.83077	14.6803	144.318	144.318
760	9.83077	14.6803	144.318	144.318
761	9.83077	14.6803	144.318	144.318
762	9.83077	14.6803	144.318	144.318
763	9.83077	14.6803	144.318	144.318
764	9.83077	14.6803	144.318	144.318
765	9.83077	14.6803	144.318	144.318
766	9.83077	14.6803	144.318	144.318
767	9.83077	14.6803	144.318	144.318
768	9.83077	14.6803	144.318	144.318
769	9.83077	14.6803	144.318	144.318
770	9.83077	14.6803	144.318	144.318
771	9.83077	14.6803	144.318	144.318
772	9.83077	14.6803	144.318	144.318
773	9.83077	14.6803	144.318	144.318
774	9.83077	14.6803	144.318	144.318
775	9.83077	14.6803	144.318	144.318
776	9.83077	14.6803	144.318	144.318
777	9.83077	14.6803	144.318	144.318
778	9.83077	14.6803	144.318	144.318
779	9.83077	14.6803	144.318	144.318
780	9.83077	14.6803	144.318	144.318
781	9.83077	14.6803	144.318	144.318
782	9.83077	14.6803	144.318	144.318
783	9.83077	14.6803	144.318	144.318
784	9.83077	14.6803	144.318	144.318
785	9.83077	14.6803	144.318	144.318
786	9.83077	14.6803	144.318	144.318
787	9.83077	14.6803	144.318	144.318
788	9.83077	14.6803	144.318	144.318
789	9.83077	14.6803	144.318	144.318
790	9.83077	14.6803	144.318	144.318
791	9.83077	14.6803	144.318	144.318
792	9.83077	14.6803	144.318	144.318
793	9.83077	14.6803	144.318	144.318
794	9.83077	14.6803	144.318	144.318
795	9.83077	14.6803	144.318	144.318
796	9.83077	14.6803	144.318	144.318
797	9.83077	14.6803	144.318	144.318
798	9.83077	14.6803	144.318	144.318
799	9.83077	14.6803	144.318	144.318
800	9.83077	14.6803	144.318	144.318
801	9.83077	14.6803	144.318	144.318
802	9.83077	14.6803	144.318	144.318
803	9.83077	14.6803	144.318	144.318
804	9.83077	14.6803	144.318	144.318
805	9.83077	14.6803	144.318	144.318
806	9.83077	14.6803	144.318	144.318
807	9.83077	14.6803	144.318	144.318
808	9.83077	14.6803	144.318	144.318
809	9.83077	14.6803	144.318	144.318
810	9.83077	14.6803	144.318	144.318
